"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Significance"
"ENSMUSG00000000686",427.312459300932,0.267117763388034,0.139325183687682,1.91722527340655,0.0552093185957855,0.144445058910944,0.840297309648193,"Not significant"
"ENSMUSG00000000693",15.3238121458058,-0.10587160586646,0.506615303548703,-0.208978301928224,0.834465177195883,0.913788034801645,0.0391545329225127,"Not significant"
"ENSMUSG00000000708",713.945365438711,0.297181325050965,0.157263472136511,1.88970344488516,0.0587976331252833,0.151568271940145,0.81939170083748,"Not significant"
"ENSMUSG00000000711",2812.4700977242,-0.246280396604713,0.0910111308170971,-2.70604699000672,0.00680894105357621,0.0268190029256587,1.57155737234325,"Not significant"
"ENSMUSG00000000730",4.97174882510204,-0.72115064624705,1.63487106304852,-0.441105517460398,0.659136609321188,0.803113533890155,0.0952230553979899,"Not significant"
"ENSMUSG00000000732",1183.15076345588,-0.603488922946566,0.169396403523421,-3.56258403598943,0.000367222300567972,0.00212525258762298,2.67258944637047,"Not significant"
"ENSMUSG00000000738",1171.88126235147,0.0782058081465741,0.0961200088167372,0.813626726727435,0.415858822030319,0.609119712642238,0.21529734541203,"Not significant"
"ENSMUSG00000000739",29.0104418291401,-0.310839883460146,0.316546388037766,-0.981972611935349,0.326113341162937,0.521534452942768,0.282716996482523,"Not significant"
"ENSMUSG00000000740",10375.0166687102,0.291208471430968,0.0771056643123261,3.77674550927143,0.000158890933874194,0.0010022351213603,2.9990303823302,"Not significant"
"ENSMUSG00000000743",2286.08012602255,0.0954961325151,0.259930192167916,0.367391458909125,0.713327041643657,0.839476081819839,0.075991673178868,"Not significant"
"ENSMUSG00000000751",2007.6880120294,1.30610872779901,0.0767011159710021,17.0285492103244,5.04392682487605e-65,1.96047347829282e-62,61.7076390285533,"Up-regulated"
"ENSMUSG00000000753",4.13840621594107,-0.733274135133204,0.834656700216505,-0.878533815091879,0.379654095226923,0.576376664841811,0.23929361032783,"Not significant"
"ENSMUSG00000000759",1077.92874243539,0.433236558052214,0.0671139611446219,6.4552374895388,1.08049323718906e-10,1.94428755291964e-09,8.71123950411604,"Not significant"
"ENSMUSG00000000776",429.637714584774,0.0830430489426529,0.194938047233629,0.425997131504696,0.670109936207694,0.811042940789707,0.09095615139387,"Not significant"
"ENSMUSG00000000782",45.5062801444954,-1.73563866313732,0.270238330865739,-6.42262205208642,1.33946773283681e-10,2.3729458450274e-09,8.62471217306549,"Down-regulated"
"ENSMUSG00000000787",10074.888977411,-0.0234979927362429,0.089505575347783,-0.262531050662922,0.792912049645162,0.890411000393163,0.0504094832414765,"Not significant"
"ENSMUSG00000000791",4.79394939466925,-1.4460190433037,1.03248065628859,-1.4005289440498,0.161354982203799,0.322345057992253,0.491678983753315,"Not significant"
"ENSMUSG00000000794",9291.56209760372,-0.292262690161962,0.166602305387235,-1.75425357699975,0.0793870664897612,0.190870747267354,0.719260626210031,"Not significant"
"ENSMUSG00000000804",1683.66441894572,-0.596680048476044,0.126553821259873,-4.71483233406906,2.41909865863434e-06,2.24619031686096e-05,4.64855344929412,"Not significant"
"ENSMUSG00000000805",10135.9317523075,1.127185856587,0.190305011517534,5.92304872897759,3.16027148281329e-09,4.69906013748993e-08,7.32798899694068,"Up-regulated"
"ENSMUSG00000000811",64.2565425829256,0.162597657574345,0.292324536420207,0.556223092202621,0.578058354898281,0.743395493868094,0.128780075731754,"Not significant"
"ENSMUSG00000000823",768.035287836617,-0.0807781698009819,0.161173382946439,-0.501188026982259,0.61623879983798,0.773252143840354,0.111678867242346,"Not significant"
"ENSMUSG00000000826",5863.4247906475,0.262516801422605,0.0894155746375214,2.93591807117286,0.00332562143596597,0.0145073236782408,1.83841269913892,"Not significant"
"ENSMUSG00000000827",1105.07569542362,0.141253794865179,0.0737917289341187,1.91422259520834,0.0555917198481902,0.145230472312102,0.837942250243895,"Not significant"
"ENSMUSG00000000838",1449.68472481538,0.479184257487425,0.0873009798239601,5.48887605217818,4.04499331967097e-08,5.02945618518782e-07,6.29847897091624,"Not significant"
"ENSMUSG00000000861",18.7258923406312,-1.96584774615743,0.641148277053861,-3.06613589478972,0.00216844734359869,0.0101156038587366,1.99500818657688,"Down-regulated"
"ENSMUSG00000000869",2.78567179074038,-0.66493533223609,0.887188513849074,-0.749485956881095,0.453564359676946,0.641712999851614,0.192659162662004,"Not significant"
"ENSMUSG00000000876",1163.63750701491,-0.257145371807513,0.135158252678905,-1.90255028243382,0.0570992518123701,0.148113569103257,0.829405152709555,"Not significant"
"ENSMUSG00000000881",7.73841262153394,-0.847679439450951,1.14026516405149,-0.743405539496663,0.4572361915301,0.645029627337105,0.190420337002698,"Not significant"
"ENSMUSG00000000884",71.2793666574373,1.050532161026,0.380766750524018,2.75899132363906,0.00579800743308772,0.0233627361506587,1.63147629574004,"Up-regulated"
"ENSMUSG00000000901",2.66757204579281,-1.5406966078596,1.0728676329946,-1.43605470095057,0.150986776611733,0.307318497766277,0.512411298396255,"Not significant"
"ENSMUSG00000000902",1062.29666887608,0.198421768112216,0.094550830366719,2.09857245401896,0.0358546067130742,0.102939640546888,0.98741735258843,"Not significant"
"ENSMUSG00000000915",853.46953365362,-0.272430380857035,0.140489919757076,-1.93914539440339,0.0524836365197601,0.139017487300773,0.856930565497441,"Not significant"
"ENSMUSG00000000916",288.918677313836,0.331232348889773,0.214813047883688,1.5419563762678,0.123084194735795,0.264603787665424,0.577403943404679,"Not significant"
"ENSMUSG00000000934",160.136716228847,0.364257160906757,0.123995628640427,2.93766131032781,0.00330698081702184,0.0144357289303689,1.84056128158276,"Not significant"
"ENSMUSG00000000948",13.2386320880266,0.408067633457921,0.474912176869569,0.859248621814121,0.390203363391325,0.586255289072053,0.23191322614561,"Not significant"
"ENSMUSG00000000957",29.5585499469052,-0.283650369148101,0.39877019178824,-0.711312868888477,0.476890378736373,0.661807486868348,0.179268324079734,"Not significant"
"ENSMUSG00000000958",801.802994131396,0.0149369761542094,0.0874921431941838,0.170723628532652,0.864441082704782,0.930001550115408,0.031516327568638,"Not significant"
"ENSMUSG00000000959",973.451856188394,-0.0736528005337043,0.107256000343923,-0.686700979875552,0.492271179368275,0.674905985298565,0.170756720368593,"Not significant"
"ENSMUSG00000000976",946.68636689461,-0.0321853964857169,0.121024444262413,-0.265941287166172,0.790284427092948,0.88864129816145,0.0512735074952593,"Not significant"
"ENSMUSG00000000982",467.833460561854,-0.0189444222150484,0.273769984383423,-0.0691983171848239,0.944831762590645,0.973432671059036,0.0116940817389619,"Not significant"
"ENSMUSG00000000983",3.3178338421582,0.513775669834166,0.95480784964247,0.538093261410189,0.590512664410676,0.754259064069887,0.122479462124956,"Not significant"
"ENSMUSG00000001014",5.50758059551045,-1.1186977725521,1.11428642555538,-1.00395889862386,0.315398425094109,0.510529019116458,0.291979567026709,"Not significant"
"ENSMUSG00000001016",1037.56628534815,0.929252284425589,0.106672068522165,8.71129900544208,3.00412084511215e-18,1.15152040441636e-16,15.9387283621314,"Not significant"
"ENSMUSG00000001017",2166.48685229308,0.258085327428966,0.075711429207219,3.40880274129546,0.000652486418060821,0.0035331348700457,2.45183978396378,"Not significant"
"ENSMUSG00000001018",990.120768787944,0.0652538256525875,0.078326918549547,0.833095784450017,0.404790710886077,0.599413492484001,0.222273485538858,"Not significant"
"ENSMUSG00000001020",51.8417375834589,-1.00071696493456,0.269206195329127,-3.71728802047478,0.000201372825678838,0.00124001251401855,2.90657393198149,"Down-regulated"
"ENSMUSG00000001025",102.055056896382,-1.33293546810989,0.313062105874018,-4.25773494491948,2.06508584565751e-05,0.000159701067745754,3.79669218020129,"Down-regulated"
"ENSMUSG00000001027",3.23752570318006,-1.28495729609959,0.935655043738986,-1.37332375291299,0.169651721523041,0.334484280823657,0.475624287199464,"Not significant"
"ENSMUSG00000001029",28.8130888700771,-0.654752150805531,0.353119813493114,-1.85419261617927,0.0637116080911552,0.161189909249694,0.792662149220412,"Not significant"
"ENSMUSG00000001034",695.378384184476,0.283220125027651,0.112833544422407,2.51007026746745,0.0120707139742719,0.0428656067504042,1.36789102457955,"Not significant"
"ENSMUSG00000001036",16.2393562533106,-2.89681892667116,1.02147959926632,-2.83590482742074,0.0045696061017948,0.0190365969951297,1.72041068401485,"Down-regulated"
"ENSMUSG00000001039",13.670084723644,0.7811464438068,0.488309360248615,1.59969582276508,0.10966607900682,0.24289415899865,0.614582928773114,"Not significant"
"ENSMUSG00000001052",1730.9842392726,-0.112817724902739,0.0942302172932268,-1.19725633818366,0.231206656883183,0.413516489036239,0.383507168204122,"Not significant"
"ENSMUSG00000001053",134.064274525756,0.181552439426084,0.232887226993049,0.779572335375451,0.435642644854057,0.626745919581925,0.202908484826981,"Not significant"
"ENSMUSG00000001054",702.604991604906,0.0321319491501364,0.121713187498534,0.263997269404544,0.791782022836208,0.889707535807971,0.0507527309491471,"Not significant"
"ENSMUSG00000001056",833.62358598379,0.994840571387308,0.111404387889174,8.92999450234388,4.2602996374907e-19,1.75412421938547e-17,16.7559396550501,"Not significant"
"ENSMUSG00000001062",892.855613503044,-0.198273303241984,0.146586261713318,-1.3526049503176,0.176181870134633,0.34331499497938,0.464307227466818,"Not significant"
"ENSMUSG00000001065",933.150781266697,-0.444935865045975,0.0914549293607913,-4.86508346959293,1.1440851362234e-06,1.11954433722888e-05,4.95095870241317,"Not significant"
"ENSMUSG00000001082",930.172566240073,0.0357050082971673,0.240977658419999,0.148167297048497,0.882210740082839,0.940225424180383,0.0267680094422135,"Not significant"
"ENSMUSG00000001089",2789.61935393477,-0.129404982273554,0.119174043811169,-1.08584871449521,0.277545929896467,0.468193544924886,0.329574578300282,"Not significant"
"ENSMUSG00000001095",15.6829026213235,0.287655285057103,0.4087657337963,0.703716728859788,0.481609200200557,0.665736766249209,0.17669745786246,"Not significant"
"ENSMUSG00000001098",1303.42143355511,-0.31270003089797,0.0779070272955496,-4.01375898622989,5.97593663011684e-05,0.000419113505845148,3.37766834389173,"Not significant"
"ENSMUSG00000001100",620.026677744039,0.548255462956661,0.103389899196912,5.30279521708862,1.1404282917465e-07,1.32159114023861e-06,5.87890288146314,"Not significant"
"ENSMUSG00000001105",386.693039942277,-0.089089826406646,0.113933364066275,-0.781946773333421,0.434245855094121,0.625694144949159,0.203637908995899,"Not significant"
"ENSMUSG00000001119",3.35463201196488,-0.372401680587469,1.09184233041702,-0.341076426708272,0.73304604709016,0.852952752912835,0.0690750247733134,"Not significant"
"ENSMUSG00000001120",6.11980861990909,-0.126656866795209,0.853659471850237,-0.148369309978709,0.882051319066041,0.940225424180383,0.0267680094422135,"Not significant"
"ENSMUSG00000001123",1149.37549314057,0.354007801866322,0.128700184253718,2.75063943318398,0.00594790723851513,0.0238825680316742,1.62191897645299,"Not significant"
"ENSMUSG00000001127",1465.56431762816,-0.142711978374093,0.0746985314434331,-1.91050581070879,0.0560681189471201,0.146199895829643,0.835052936821573,"Not significant"
"ENSMUSG00000001128",1914.81225188349,-0.447855250231638,0.0857382472015069,-5.22351768142708,1.75555692988371e-07,1.98012149595821e-06,5.70330816155391,"Not significant"
"ENSMUSG00000001131",21.3759267358597,2.35168689464969,0.519750643774319,4.52464450562724,6.04971063932922e-06,5.19531933560425e-05,4.28438775293289,"Up-regulated"
"ENSMUSG00000001134",164.656456905109,0.520968797059652,0.143035604725694,3.64223158323928,0.000270284747778045,0.00161472910799832,2.79190032582166,"Not significant"
"ENSMUSG00000001138",851.256193376105,-0.275218564701143,0.200708780175676,-1.37123330857898,0.170302237948116,0.335426542240163,0.47440257472827,"Not significant"
"ENSMUSG00000001143",642.086667650808,0.254316766881573,0.139368858150249,1.82477470402608,0.0680350346502248,0.169611654542283,0.770544309334595,"Not significant"
"ENSMUSG00000001150",1122.78622412618,0.0317620197071101,0.179339778773816,0.177105268693169,0.859425703529224,0.927420417781912,0.0327233470509474,"Not significant"
"ENSMUSG00000001151",1403.47694313229,0.656163248932129,0.142526234083613,4.6038068230105,4.14837281934665e-06,3.68967859822347e-05,4.43301146286459,"Not significant"
"ENSMUSG00000001156",893.709681460076,-0.476210283193977,0.17687489101023,-2.69235661700809,0.00709490356119397,0.0277540973849122,1.55667289217021,"Not significant"
"ENSMUSG00000001157",1406.91217480257,0.0458277295160977,0.110207116130089,0.415832762214758,0.67753238335444,0.816720279004477,0.0879266608307418,"Not significant"
"ENSMUSG00000001158",371.097040312611,0.241687651343114,0.121950690683082,1.9818473350938,0.0474963297906716,0.128557614645113,0.890902194397135,"Not significant"
"ENSMUSG00000001166",111.707809572507,-0.128020203075622,0.264568671597131,-0.483882699727061,0.628469118953596,0.781274794200997,0.107196186846191,"Not significant"
"ENSMUSG00000001173",1349.93782638744,-0.238792723450899,0.0788055072608161,-3.03015273616076,0.0024443009435151,0.0111762093466455,1.9517054718508,"Not significant"
"ENSMUSG00000001175",18745.078348651,0.362484587113362,0.0606783984696791,5.9738654324322,2.31696943137894e-09,3.5178112444858e-08,7.45372746723145,"Not significant"
"ENSMUSG00000001211",1087.01273523755,0.274013535939492,0.113376643055612,2.41684291009645,0.0156557720527233,0.0530152071916055,1.27559953696361,"Not significant"
"ENSMUSG00000001227",713.046049765577,0.724718548583937,0.162997472632301,4.44619500462315,8.74046126933183e-06,7.26216863224433e-05,4.13893367070778,"Not significant"
"ENSMUSG00000001228",1677.88358402035,2.65764520859941,0.128380646681244,20.701291645602,3.37210932221531e-95,5.0410440436871e-92,91.297479508107,"Up-regulated"
"ENSMUSG00000001229",2161.95568290188,0.167259580002358,0.0995519238584704,1.6801240349724,0.0929331854345271,0.215058767055799,0.667442848360541,"Not significant"
"ENSMUSG00000001240",63.5025047122778,0.131790816034328,0.370637506595028,0.355578735797853,0.722156070581398,0.845444643113186,0.07291482328508,"Not significant"
"ENSMUSG00000001247",2783.39669336133,-0.575294229261325,0.0728391941089234,-7.89814105303022,2.83093683446857e-15,8.49018926559602e-14,13.0710826282381,"Not significant"
"ENSMUSG00000001248",1493.5495783788,0.173507667927799,0.164005834654875,1.05793594656507,0.290084645600185,0.48300015406321,0.31605273072097,"Not significant"
"ENSMUSG00000001249",79.2104375817788,-0.612834442928799,0.276028595993918,-2.22018461790931,0.0264062380369157,0.0807901180745308,1.0926417571482,"Not significant"
"ENSMUSG00000001270",136.575877365213,-0.861605045390732,0.347903459271626,-2.47656360530187,0.0132653986325488,0.0462836188554674,1.33457269147664,"Not significant"
"ENSMUSG00000001280",2707.3567590135,-0.0875336033283358,0.150175148683343,-0.582876754881115,0.559976269907069,0.729923516211461,0.136722644300809,"Not significant"
"ENSMUSG00000001281",118.047647554113,-0.503011269354519,0.275029262368804,-1.82893727388179,0.0674090055544013,0.168340608319742,0.773811107780115,"Not significant"
"ENSMUSG00000001285",506.608194543393,0.522680700444147,0.120431777791983,4.34005633751379,1.42446191378939e-05,0.000113641185683838,3.9444642436814,"Not significant"
"ENSMUSG00000001288",326.7460724173,-1.64471744861304,0.144217880145063,-11.4043934563363,3.97538436189478e-30,3.31217962386892e-28,27.479886118886,"Down-regulated"
"ENSMUSG00000001289",1581.188111144,-0.161505070129093,0.0981856535997405,-1.64489479071432,0.0999915093853664,0.226986916644692,0.64399917449307,"Not significant"
"ENSMUSG00000001300",24.1056473593618,-1.16956203578288,0.546062273017989,-2.14181073033836,0.0322087156107607,0.0944393752533982,1.02484689458038,"Not significant"
"ENSMUSG00000001305",295.289697328082,0.631780153830996,0.1877148091113,3.3656383149632,0.000763667697075467,0.00406383297507246,2.39106415000933,"Not significant"
